City,Name,Language,Time,Type,Price,Capacity,Booked
Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,09:15,Normal,150₹,9,0
Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,09:15,Executive,150₹,81,0
Bengaluru,CinepolisEtaNammaMallBinnyPete,Tamil,09:15,Premium,150₹,51,0
Bengaluru,CinepolisOrionEastMallBanaswadi,Tamil,09:40,Normal,120₹,34,2
Bengaluru,CinepolisOrionEastMallBanaswadi,Tamil,09:40,Executive,140₹,94,13
Bengaluru,CinepolisOrionEastMallBanaswadi,Tamil,09:40,Premium,160₹,59,5
Arakkonam,SindhuCinemasArakkonam,Tamil,10:00,Executive,100₹,290,50
Chinnamanur,BharathTheatreDtsChinnamanur,Tamil,10:00,FirstClass,130₹,150,0
Payyanur,AradhanaArchanaMovieHousePayyanur,Tamil,10:30,Balcony,110₹,144,0
Pennagaram,RamBalajiTheatre,Tamil,10:30,Balcony,90₹,160,0
Pennagaram,RamBalajiTheatre,Tamil,10:30,FirstClass,90₹,500,500
Kambainallur,TmsTheatreKambainallur,Tamil,10:30,FirstClass,100₹,128,0
Rasipuram,VijayalakshmiTheatreRasipuram,Tamil,10:30,FirstClass,100₹,300,152
Perundalaiyur,VijayanTheatrePerundalaiyur,Tamil,10:30,Firstclass,100₹,168,6
Kaveripattinam,RaviTheatre4KKaveripattinam,Tamil,10:30,Gold,100₹,204,18
Kaveripattinam,RaviTheatre4KKaveripattinam,Tamil,10:30,Silver,70₹,244,0
Valapadi,MaheswariTheatreDtsValapadi,Tamil,10:30,Firstclass,100₹,100,0
Thanipadi,BharathTheatreThiruvannamalaiRoad,Tamil,10:30,FirstClass,80₹,300,0
Idappadi,KalaiarangamTheatreIdappadi,Tamil,10:30,FirstClass,100₹,100,0
Bommidi,KavithaTheatreDtsBommudi,Tamil,10:30,Firstclass,100₹,100,0
Jalakandapuram,SriSowdambigaiTalkiesJalakandapuram,Tamil,10:30,FirstClass,100₹,182,0
Coimbatore,JaiShanthiTheatreSinganallur,Tamil,10:30,Balcony,120₹,162,162
