State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Karnataka,Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Kannada,10:50,Classic,112₹,80,3
Karnataka,Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Kannada,10:50,Prime,150₹,19,0
Karnataka,Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Kannada,10:50,Recliner,280₹,11,0
Karnataka,Mysuru,PvrNexusMallCentreCityMysuru,Kannada,11:00,Classic,140₹,133,0
Karnataka,Bengaluru,Balaji4KAtmos3DCinemaChikkalasandraUttarahalliMainRd,Kannada,11:30,Gold,200₹,290,18
Karnataka,Davanagere,MovieTimeSsGardeniaMall,Kannada,12:40,Premier,200₹,160,0
Karnataka,Davanagere,MovieTimeSsGardeniaMall,Kannada,12:40,Gold,230₹,41,0
Karnataka,Bengaluru,CinepolisRoyalMeenakshiMallBannerghattaRoad,Kannada,12:40,Normal,160₹,26,0
Karnataka,Bengaluru,CinepolisRoyalMeenakshiMallBannerghattaRoad,Kannada,12:40,Executive,180₹,71,0
Karnataka,Bengaluru,CinepolisRoyalMeenakshiMallBannerghattaRoad,Kannada,12:40,Premium,200₹,30,0
Karnataka,Bengaluru,InoxGarudaYelahanka,Kannada,12:55,Club,200₹,111,0
Karnataka,Bengaluru,InoxGarudaYelahanka,Kannada,12:55,Executive,200₹,60,0
Karnataka,Mangalore,CinepolisCityCentreMallMangaluru,Kannada,13:30,Normal,160₹,28,0
Karnataka,Mangalore,CinepolisCityCentreMallMangaluru,Kannada,13:30,Executive,180₹,133,2
Karnataka,Mangalore,CinepolisCityCentreMallMangaluru,Kannada,13:30,Premium,200₹,58,0
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Kannada,13:45,Normal,140₹,28,0
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Kannada,13:45,Executive,160₹,59,0
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Kannada,13:45,Premium,180₹,41,0
Karnataka,Bengaluru,CinepolisSjrSpectrumCentralMallBannerghattaRoad,Kannada,13:45,Vip,350₹,12,0
Karnataka,Bengaluru,InoxCentralMantriJunctionJpNagar,Kannada,13:45,Club,200₹,219,9
Karnataka,Bengaluru,InoxCentralMantriJunctionJpNagar,Kannada,13:45,Royal,500₹,10,0
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Kannada,16:15,Executive,150₹,69,0
Karnataka,Bengaluru,CinepolisEtaNammaMallBinnyPete,Kannada,16:15,Premium,150₹,29,0
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Kannada,16:30,Classic,170₹,128,2
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Kannada,16:30,Prime,190₹,80,0
Karnataka,Bengaluru,PvrOrionMallDrRajkumarRoad,Kannada,16:30,Recliner,350₹,10,0
Karnataka,Mysuru,InoxMallOfMysoreMgRoad,Kannada,16:50,Club,180₹,223,0
Karnataka,Tumakuru,InoxSMallTumakuru,Kannada,17:55,Club,210₹,56,0
Karnataka,Tumakuru,InoxSMallTumakuru,Kannada,17:55,Executive,190₹,76,0
Karnataka,Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,19:15,Special,130₹,95,0
Karnataka,Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,19:15,Executive,150₹,234,0
Karnataka,Kalaburagi,MirajCinemasShraddhaMallMadoopura,Kannada,19:15,Gold,280₹,11,0
Karnataka,Bengaluru,PvrVaishnaviSapphireMallYashwantpur,Kannada,19:25,Classic,180₹,85,3
Karnataka,Bengaluru,PvrVaishnaviSapphireMallYashwantpur,Kannada,19:25,Prime,200₹,20,0
Karnataka,Bengaluru,PvrVaishnaviSapphireMallYashwantpur,Kannada,19:25,Recliner,320₹,9,0
Karnataka,Hubli,CinepolisUrbanOasisMallHubli,Kannada,19:40,Normal,180₹,36,0
Karnataka,Hubli,CinepolisUrbanOasisMallHubli,Kannada,19:40,Executive,180₹,174,0
Karnataka,Hubli,CinepolisUrbanOasisMallHubli,Kannada,19:40,Premium,180₹,69,10
