State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Haryana,Gurgaon,PvrAmbienceGurgaon,English,10:00,ClassicNormal,200₹,105,0
Haryana,Gurgaon,PvrAmbienceGurgaon,English,10:00,Prime,250₹,36,2
UttarPradesh,Lucknow,InoxMegaplexEmeraldLucknow,Hindi,10:15,Club,99₹,48,0
UttarPradesh,Lucknow,InoxMegaplexEmeraldLucknow,Hindi,10:15,Executive,99₹,24,0
UttarPradesh,Lucknow,InoxMegaplexEmeraldLucknow,Hindi,10:15,Royale,99₹,51,0
Karnataka,Bengaluru,PvrPlayHouseNexusFormerlyForumKoramangala,English,10:15,3DClassic,140₹,103,4
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,11:10,Classic,290₹,130,0
Delhi,NewDelhi,PvrPromenadeVasantKunj,English,11:10,Prime,320₹,14,3
Delhi,NewDelhi,PvrPacificSubhashNagarDelhi,English,11:10,Classic,189₹,52,0
Delhi,NewDelhi,PvrPacificSubhashNagarDelhi,English,11:10,Prime,189₹,68,0
UttarPradesh,Noida,PvrLogixCityCentreNoida,English,11:20,Classic,210₹,49,3
Haryana,Chandigarh,PvrElanteMallChandigarh,English,11:40,Classic,180₹,157,0
Haryana,Chandigarh,PvrElanteMallChandigarh,English,11:40,Recliner,350₹,26,2
Maharashtra,Mumbai,PvrIconOberoiPlayHouseGoregaonE,English,12:15,Classic,100₹,22,0
Maharashtra,Mumbai,PvrIconOberoiPlayHouseGoregaonE,English,12:15,Prime,150₹,96,15
Maharashtra,Mumbai,PvrIconOberoiPlayHouseGoregaonE,English,12:15,Recliner,250₹,26,9
Karnataka,Bengaluru,PvrPhoenixMarketcityMall4DxWhitefieldRoad,English,12:25,3DClassic,320₹,88,0
Haryana,Gurgaon,DhishoomCinemasMallFiftyOneSector51Gurgaon,English,12:30,Platinum,799₹,21,0
Haryana,Gurgaon,DhishoomCinemasMallFiftyOneSector51Gurgaon,English,12:30,PlatinumSuperior,799₹,15,0
UttarPradesh,Lucknow,InoxMegaplexPhoenixPalassioMallLucknow,Hindi,12:45,Club,210₹,32,0
UttarPradesh,Lucknow,InoxMegaplexPhoenixPalassioMallLucknow,Hindi,12:45,Executive,170₹,16,0
UttarPradesh,Lucknow,InoxMegaplexPhoenixPalassioMallLucknow,Hindi,12:45,Royale,230₹,20,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:55,Recliner,340₹,20,5
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:55,ClassicPlus,180₹,12,0
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:55,Prime,180₹,111,11
Gujarat,Surat,PvrRahulRajPlayHouseDumasRoad,Hindi,12:55,Classic,180₹,26,0
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Hindi,13:35,3DGold,180₹,66,0
Maharashtra,Mumbai,MetroInoxCinemaMGRoad,English,13:45,Kiddles,250₹,34,0
Haryana,Gurgaon,PvrMgfMallGurgaon,English,13:50,Prime,189₹,61,2
Haryana,Gurgaon,PvrMgfMallGurgaon,English,13:50,Classic,189₹,104,0
Haryana,Gurgaon,DhishoomCinemasMallFiftyOneSector51Gurgaon,English,14:15,Platinum,799₹,21,0
Haryana,Gurgaon,DhishoomCinemasMallFiftyOneSector51Gurgaon,English,14:15,PlatinumSuperior,799₹,15,2
UttarPradesh,Lucknow,InoxMegaplexEmeraldLucknow,Hindi,14:30,Club,139₹,48,0
