State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
Gujarat,Petlad,CityLightTheatre,Gujarati,09:45,Box,150₹,12,12
Gujarat,Petlad,CityLightTheatre,Gujarati,09:45,Gold,120₹,60,60
Gujarat,Petlad,CityLightTheatre,Gujarati,09:45,Silver,70₹,36,36
Gujarat,Petlad,CityLightTheatre,Gujarati,09:45,Stall,60₹,17,17
Gujarat,Khambhat,GopalTalkiesKhambhat,Gujarati,12:00,Gold,140₹,100,0
Gujarat,Jamkhambhaliya,VijayCinemaYogeshwarNagar,Gujarati,12:00,Balcony,80₹,100,19
Gujarat,Jamkhambhaliya,VijayCinemaYogeshwarNagar,Gujarati,12:00,First,70₹,227,18
Gujarat,Gandhinagar,FunCinemasRushilCinemaDehgam,Gujarati,12:00,Silver,110₹,198,0
Gujarat,Godhra,MoonlightCinemaBapunagarSociety,Gujarati,12:15,Gold,80₹,125,0
Gujarat,Deesa,ShreeRamMultiplexDeesa,Gujarati,12:15,Gold,100₹,169,0
Gujarat,Deesa,ShreeRamMultiplexDeesa,Gujarati,12:15,Gold,100₹,38,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarati,12:30,Gold,100₹,74,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarati,12:30,Silver,100₹,51,16
Gujarat,Dhanera,RajCinema,Gujarati,12:30,Gold,110₹,103,0
Gujarat,Dhanera,RajCinema,Gujarati,12:30,Silver,110₹,75,0
Gujarat,Petlad,CityLightTheatre,Gujarati,12:30,Box,150₹,12,12
Gujarat,Petlad,CityLightTheatre,Gujarati,12:30,Gold,120₹,60,60
Gujarat,Petlad,CityLightTheatre,Gujarati,12:30,Silver,70₹,36,36
Gujarat,Petlad,CityLightTheatre,Gujarati,12:30,Stall,60₹,17,17
Gujarat,Bhuj,ModernCinema,Gujarati,12:45,Balcony,150₹,84,56
Gujarat,Bhuj,ModernCinema,Gujarati,12:45,Box,130₹,28,21
Gujarat,Bhuj,ModernCinema,Gujarati,12:45,Upper,100₹,224,154
Gujarat,Bhuj,ModernCinema,Gujarati,12:45,Lower,80₹,64,64
Gujarat,Surendranagar,MahalaxmiMultiplexSurendranagar,Gujarati,13:00,Gold,150₹,122,0
Gujarat,Surendranagar,MahalaxmiMultiplexSurendranagar,Gujarati,13:00,Silver,100₹,60,0
Gujarat,Khambhat,GopalTalkiesKhambhat,Gujarati,15:00,Gold,140₹,100,0
Gujarat,Godhra,MoonlightCinemaBapunagarSociety,Gujarati,15:15,Gold,80₹,125,0
Gujarat,Deesa,ShreeRamMultiplexDeesa,Gujarati,15:15,Gold,100₹,169,0
Gujarat,Deesa,ShreeRamMultiplexDeesa,Gujarati,15:15,Gold,100₹,38,0
Gujarat,Anand,KalpanaTalkiesAnand,Gujarati,15:30,Box,150₹,8,0
Gujarat,Anand,KalpanaTalkiesAnand,Gujarati,15:30,Balcony,100₹,101,0
Gujarat,Anand,KalpanaTalkiesAnand,Gujarati,15:30,Executive,90₹,106,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarati,15:30,Gold,100₹,74,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarati,15:30,Silver,100₹,51,16
Gujarat,Petlad,CityLightTheatre,Gujarati,15:30,Box,150₹,12,0
Gujarat,Petlad,CityLightTheatre,Gujarati,15:30,Gold,120₹,60,0
Gujarat,Petlad,CityLightTheatre,Gujarati,15:30,Silver,70₹,36,0
Gujarat,Petlad,CityLightTheatre,Gujarati,15:30,Stall,60₹,17,0
Gujarat,Godhra,MoonlightCinemaBapunagarSociety,Gujarati,18:15,Gold,80₹,125,0
Gujarat,Deesa,ShreeRamMultiplexDeesa,Gujarati,18:15,Gold,100₹,169,0
Gujarat,Deesa,ShreeRamMultiplexDeesa,Gujarati,18:15,Gold,100₹,38,0
Gujarat,Khambhat,GopalTalkiesKhambhat,Gujarati,18:15,Gold,140₹,211,0
Gujarat,Anand,KalpanaTalkiesAnand,Gujarati,18:30,Box,150₹,8,0
Gujarat,Anand,KalpanaTalkiesAnand,Gujarati,18:30,Balcony,100₹,101,0
Gujarat,Anand,KalpanaTalkiesAnand,Gujarati,18:30,Executive,90₹,106,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarati,18:30,Gold,100₹,74,0
Gujarat,Sanand,ArthMultiplexSanand,Gujarati,18:30,Silver,100₹,51,16
Gujarat,Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,18:30,Royal,200₹,20,0
Gujarat,Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,18:30,Platinum,160₹,36,0
Gujarat,Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,18:30,Golden,140₹,36,0
Gujarat,Ahmedabad,RevolutionMultiplexMahemdavad,Gujarati,18:30,Silver,120₹,33,0
Gujarat,Petlad,CityLightTheatre,Gujarati,18:30,Box,150₹,12,0
Gujarat,Petlad,CityLightTheatre,Gujarati,18:30,Gold,120₹,60,0
Gujarat,Petlad,CityLightTheatre,Gujarati,18:30,Silver,70₹,36,0
Gujarat,Petlad,CityLightTheatre,Gujarati,18:30,Stall,60₹,17,0
Gujarat,Godhra,MoonlightCinemaBapunagarSociety,Gujarati,21:15,Gold,80₹,125,0
